y1,y2,y3,y4,gen,race,income
15,0,0,,0,1,10.8855520714707
0,100,50,99,0,1,10.0150266713017
1,0,0,40,0,1,9.72128337611025
90,99,80,99,0,1,10.6618050585863
0,100,100,100,0,0,10.3709557860637
99,98,90,,1,1,9.29527960080753
75,95,85,,0,0,10.0904505892533
90,50,100,50,0,1,10.3659766759123
90,,,0,0,0,10.3637155442627
99,90,100,100,1,1,10.7158076247835
60,30,50,40,0,1,10.1593939739488
50,75,90,,1,1,8.87412232931407
0,0,0,100,1,1,9.46762615508579
75,97,80,100,0,1,10.2792855989864
0,0,60,30,1,0,9.68780862480232
50,90,98,90,0,0,11.3469235764804
100,0,100,0,1,0,10.1439169997888
0,75,95,,1,0,9.19991219141562
100,100,,,1,0,10.4191362003914
75,100,100,100,1,0,9.93100361236364
50,0,95,,1,0,9.80261338078581
90,100,90,50,0,0,10.4824168004714
100,0,50,100,0,0,9.32680549315561
0,0,0,100,1,0,8.03176381632835
99,100,90,92,1,0,8.68233719931534
0,100,100,100,1,0,9.84034147918054
0,0,100,90,1,0,9.26792010927896
100,0,0,0,0,0,10.186922923429
0,0,10,0,0,0,9.56961291024409
80,75,50,90,0,0,10.4820655911374
80,80,90,80,0,0,10.6165673185218
0,90,90,90,0,0,10.1832639381732
100,100,50,100,1,1,10.150957554859
100,100,100,99,1,1,8.35151443580433
1,62,0,100,0,1,8.66665598104962
0,0,100,0,1,1,6.34302799356021
100,0,0,0,0,1,7.83836632203407
90,60,23,95,0,1,10.1136795288754
75,25,,1,0,1,10.7123547403036
50,100,90,80,1,0,10.2261412148065
70,98,100,95,1,0,7.67672528734406
50,1,99,95,1,0,10.3252435026128
80,70,70,,0,0,9.81938053522535
85,100,100,100,0,0,9.93372251407548
75,75,80,90,1,0,8.95242261955343
99,,0,,0,0,10.0997880867521
100,0,0,100,1,1,9.84478386646216
0,0,0,0,0,0,9.64547209129408
100,100,50,50,0,1,7.89659570875741
25,0,100,0,0,1,10.3367317243299
99,0,0,0,0,0,9.34249999309687
100,99,80,99,1,0,10.0715723585683
10,0,0,50,0,1,10.3485396731374
0,0,0,100,1,0,10.6671104239515
100,1,50,50,1,0,9.98751182742568
100,100,100,100,1,0,8.14858232144751
100,99,,,0,0,10.4789118775924
88,50,50,50,1,1,10.193145435657
25,,,100,0,0,10.6369345038539
100,,,,0,0,10.3827577364255
0,99,0,,1,1,10.0457262541548
50,90,50,50,1,0,9.9860824959866
99,,,100,0,1,8.59622726913917
25,100,90,50,0,1,9.67678635827946
50,,0,0,0,0,10.0597242666319
10,100,100,100,1,0,9.6464562166788
10,37,0,0,0,0,9.24136390901939
25,0,100,0,0,0,8.12781712064232
0,80,0,60,0,0,9.49432244401635
25,,,,0,0,11.3940510128174
35,,,,0,0,9.20008069997627
75,50,75,80,0,0,10.2264784277684
75,75,0,0,0,0,9.80956475848329
50,100,90,0,0,0,9.8762303590517
90,80,0,99,1,0,8.82764710488109
0,0,0,100,0,0,10.1918898436727
100,100,100,100,0,0,8.48823988643554
50,95,100,85,0,0,9.49247912178762
80,95,100,100,1,0,9.49291845654549
90,100,0,100,1,0,10.0380502144432
99,100,100,99,1,0,10.6279933461932
100,100,99,96,0,0,9.86492076221414
90,85,75,80,0,0,10.3799663886237
100,50,50,75,0,0,10.6218785324332
0,0,,0,1,0,9.08403472104226
100,50,100,100,1,1,8.97741896545138
0,90,,100,0,0,10.012912983325
30,0,0,,0,1,9.87373247165065
75,99,75,0,0,0,11.0241948029845
100,75,95,90,0,0,10.2037335154624
90,100,100,100,1,1,9.21322342161644
50,0,100,0,0,1,10.1949267816538
50,25,0,0,1,0,10.6586775486908
100,100,0,,0,0,10.881887207199
95,100,100,100,1,0,10.3704658988153
0,0,90,100,1,1,10.2966501287379
75,50,0,50,1,1,9.17484575141692
100,0,75,0,1,1,8.72465168836319
0,,100,,1,1,9.7832510239388
50,6,20,10,1,1,8.47040064884401
100,75,40,0,0,1,9.08340895270064
90,0,0,70,1,1,10.0957201854435
,100,67,65,0,1,10.3569395323588
99,100,100,20,0,1,9.90859082828242
50,0,50,100,1,1,10.0194195464716
75,50,1,0,1,1,9.32425361722563
90,0,50,80,0,1,9.02859297562749
0,90,0,0,1,1,10.2909156126985
0,0,0,0,1,1,9.66670933914818
80,,,,0,1,10.5506836050428
50,100,100,100,0,0,10.2211075815688
95,0,0,90,1,0,10.4293729780587
75,,,,1,0,10.1654750212426
100,,0,100,0,0,10.1089642917002
50,99,75,85,0,0,9.0759522522017
75,75,100,100,1,0,9.98365691984116
99,100,100,100,1,0,9.97018519700283
99,0,100,,0,0,10.7802810492029
80,0,0,0,1,0,10.033597022585
50,30,50,50,0,0,11.3240593621979
99,100,0,,0,0,10.8647601071165
99,100,100,100,1,0,10.453655498318
99,0,,50,1,0,11.5030007770711
50,30,75,80,1,0,10.1121690492643
95,,100,80,1,0,10.6584290972484
100,100,60,100,0,0,10.0355235021315
25,0,50,75,0,0,10.2444227543155
100,95,99,70,1,0,10.7148004241818
100,50,50,50,0,0,8.17424233506337
5,99,60,89,1,1,9.48635702686806
15,30,50,30,0,1,10.1698224327203
100,0,50,75,1,1,9.34989190119867
0,0,0,0,1,1,5.91049148840054
50,0,50,100,1,1,8.24019702403095
100,80,0,0,1,0,10.5626752361886
75,,0,0,0,0,8.93926131690937
50,,50,0,1,0,9.6948377261751
99,,25,,1,0,10.1383825810929
100,50,50,5,1,0,10.2060289246975
0,85,100,0,0,0,10.9019134550964
99,100,90,100,1,0,8.35815894711862
85,99,100,85,1,0,9.29832900601475
0,50,100,100,0,0,8.29015118367128
99,100,100,50,0,1,10.7253576046411
97,,100,99,0,1,10.3336591343566
5,0,,50,1,0,8.84135868286143
0,0,0,0,1,0,9.62776567216354
20,50,50,100,1,0,9.30894496277079
100,,100,85,0,0,8.15526730033388
100,0,0,0,0,0,9.99358568248193
0,50,45,0,0,0,10.0785969689974
100,30,100,50,1,1,10.075316756471
100,100,100,100,1,0,10.2337550248912
0,99,100,100,0,1,8.80457403857697
67,0,,0,1,1,9.37942055869983
12,50,75,43,0,1,10.4171195697009
45,0,65,75,1,1,10.530730491972
100,100,100,50,0,1,8.84890793370175
100,,,100,1,0,9.10729246601667
100,100,100,50,1,0,9.00786464282563
100,,,100,0,1,10.6642316812743
60,90,90,75,1,0,9.62509678046467
0,0,0,0,1,0,10.8338221194384
90,99,65,99,1,1,10.225782532832
100,0,0,100,1,1,9.94423305443377
50,25,88,60,0,1,9.74367281497842
100,0,100,100,1,1,10.0679503499266
50,45,50,15,0,0,10.7319646682706
85,75,,40,0,0,10.1177855110545
95,85,75,30,0,0,10.3134363387012
100,0,100,0,1,0,10.1620132625834
100,,100,100,1,1,9.51042731363134
100,0,100,0,0,0,9.63902316227199
50,,,,0,1,9.4049936482705
100,100,100,,0,1,9.33149575332192
100,,2,,1,1,9.47908838350315
50,0,100,0,0,1,10.2839894214368
0,0,50,0,0,1,10.9307837603625
85,90,99,100,0,1,9.8144310880849
100,100,100,,1,0,10.3369446211355
100,0,100,100,1,0,9.25980597933215
100,100,100,100,0,0,10.1367517505064
80,100,75,50,1,0,10.2418981237671
100,50,60,80,0,0,9.59001881287494
85,0,0,0,1,0,9.43608862872317
75,0,100,100,1,0,10.3059777466723
10,75,50,,0,1,10.6677315522162
100,0,0,100,1,1,9.9547677645475
99,50,50,50,1,1,9.05307128953092
100,99,90,0,1,0,10.3680194902533
75,70,0,0,1,1,9.60446733413982
100,100,9,0,1,0,7.62430981954105
100,50,100,45,0,0,6.7643934363417
100,,0,,1,0,9.96719055039082
10,0,50,50,0,1,8.04773232206156
98,90,99,,1,1,10.0974000060206
90,98,100,95,1,0,9.00845023523797
0,100,100,100,0,0,8.80250997188849
0,0,0,0,1,0,10.5275991575567
100,100,75,80,1,0,10.1768648032127
50,75,45,99,0,0,9.65174044926885
45,90,75,98,0,0,11.2344401962472
99,99,82,76,1,0,9.54147196519265
100,,,,1,0,10.4969752028961
100,70,50,0,0,1,9.95048145889752
100,100,100,100,1,1,10.6091445365864
99,100,0,0,1,1,9.25287451558509
99,100,0,100,1,1,10.3079867431983
100,0,,,1,1,10.3323316821582
98,0,,,0,1,9.28478499894806
10,,0,100,0,1,10.4567963721887
0,,,,1,1,10.3019800823715
40,,50,75,0,0,10.1081042899117
100,,0,0,1,1,9.97851104611987
50,80,80,50,1,1,9.73387423885663
100,100,,100,1,0,10.1356530061577
,99,98,100,1,0,10.377076977462
,0,50,0,1,0,9.61372056864047
0,95,100,,1,1,10.690093927093
79,0,10,70,0,0,10.1438819143464
95,99,100,99,0,1,10.5900479003139
40,30,88,30,0,1,9.74718213999245
99,99,,100,1,0,11.1134220157044
25,25,5,5,0,0,8.90680894938772
75,100,,,1,0,9.27641392942628
50,90,80,100,0,0,8.42024941946798
50,40,50,92,0,0,8.58153125326034
75,50,80,50,1,0,10.0661343959004
98,100,100,100,1,0,10.0136824433328
75,100,,,0,0,10.327536376147
90,98,98,99,1,1,9.21039543646033
95,90,35,90,1,1,9.59158717803689
0,0,0,100,1,0,9.96629749305434
40,0,100,0,1,0,9.54368362175377
75,100,90,,1,0,9.44272169105498
90,50,50,100,1,0,9.69154051928564
50,90,0,80,0,0,9.12627718674543
100,100,100,100,1,0,9.66907968948985
80,0,1,0,1,0,8.79378353427934
75,100,100,90,0,0,9.35701281849784
5,,50,20,0,0,8.97307942415274
45,0,40,15,0,0,10.2942582224164
90,75,0,,0,0,10.1666982644484
95,98,97,80,0,0,9.4105274773198
50,100,100,100,1,0,10.4072424826639
0,100,75,50,0,0,10.7759043314265
100,100,100,50,0,0,10.0080280871428
0,0,0,0,1,1,10.2490773252516
50,80,90,,1,1,9.21092295426043
90,0,50,99,1,0,9.79788649481891
100,0,0,0,1,1,10.2428368466024
95,90,80,,0,0,8.28867007494056
0,0,0,,1,0,10.0146961833414
90,50,85,75,0,0,9.39245702578017
,50,0,50,1,0,10.0159493297802
40,5,50,10,0,0,10.2428342774517
75,,50,,0,1,8.60890218288253
75,50,99,50,0,0,9.71072439189567
50,100,10,30,0,0,10.6516064892643
50,50,75,70,0,0,10.5658283457802
0,0,50,0,0,0,11.5300292188978
100,100,100,100,0,0,10.1674963074285
100,99,100,99,1,0,10.9943430046919
25,99,90,75,0,0,10.7234916237386
100,0,,,0,0,10.157238718873
0,80,,,0,0,10.9366914192153
100,0,50,50,1,1,9.97002634368902
100,100,100,99,1,1,10.6807435580914
0,,100,,1,1,9.15380321717336
95,100,100,100,1,0,10.4209880916956
0,100,100,100,0,1,10.6547082574428
100,100,100,95,1,0,10.2996646865285
97,98,80,0,1,0,10.4239949919629
0,100,,100,0,0,10.3387591728181
50,50,100,,0,0,10.2597425621428
0,0,0,0,1,0,9.30656052579373
90,,0,0,1,0,10.5926370775714
90,,,,0,0,10.7364635167407
75,50,0,0,1,1,9.81170310759899
0,0,0,0,1,0,10.4017489674247
100,100,0,100,0,0,10.9409218865345
50,50,5,50,0,1,9.83457338581257
99,90,80,75,0,0,10.1005741632087
75,0,0,0,0,0,9.31847851641689
0,100,,0,0,1,7.71755366876638
100,0,1,0,0,1,7.56286174195211
,50,50,1,1,0,8.22395167811241
0,90,0,0,0,0,9.13023991420239
100,0,50,,0,0,8.62764505548383
0,100,0,87,0,0,9.46821726600376
90,0,0,0,0,0,9.90674421023493
50,75,50,100,1,0,9.49582972378828
75,50,50,50,0,0,10.6073060937353
0,0,98,0,1,0,9.53355988991427
85,98,98,98,0,0,9.60387111776224
99,45,0,40,0,0,10.4153020740329
99,95,90,90,0,1,9.06475533032063
0,0,0,10,0,0,8.43333858338478
90,99,99,90,0,0,9.59757530983771
0,,35,0,0,0,10.2215381408793
50,100,0,100,1,0,8.45304394956303
85,60,100,75,0,0,10.8412476825057
100,99,70,100,0,0,10.3754102639236
80,50,100,50,0,0,11.5283516067446
99,0,100,99,1,0,9.74727402054091
100,50,100,100,1,0,10.1750844045967
90,95,80,75,1,1,10.0167275053474
99,90,80,90,1,0,9.02592041190726
75,100,96,100,0,0,9.94018790964033
10,100,100,0,0,0,10.7692092982966
0,0,0,90,0,0,7.81365862365023
75,0,0,100,0,0,10.4601120758286
50,50,10,50,1,0,10.1359927249179
0,0,100,100,0,0,9.11852678082012
0,,,25,0,1,10.5667955560807
1,0,5,99,0,1,9.69975640167458
80,1,0,75,1,1,6.4598726594553
0,0,0,0,0,1,7.47746141661958
80,10,,,1,1,10.2389295616111
0,80,100,50,0,1,9.6728307101006
21,,2,0,0,1,7.80150843085805
0,25,2,3,0,1,7.81144696936484
100,0,100,50,1,1,9.36432449251973
50,,0,0,1,1,9.56000306738406
0,,1,99,0,1,8.42893784558898
75,0,0,0,1,1,7.63746757670228
1,,100,40,1,1,9.10060898190697
100,80,0,100,0,1,7.37366105473369
5,0,75,2,1,1,8.21228236078141
5,0,100,0,0,1,9.22423514606173
0,0,100,,1,1,9.87824435784705
80,,90,80,1,1,9.19203740436065
0,0,100,0,0,1,9.95428440966867
50,2,9,,1,1,10.123044040907
50,100,1,75,0,1,10.0623251724792
0,,,,1,1,8.55612573779911
0,50,100,50,0,1,10.2401753699363
45,0,0,50,1,1,9.16221759917019
100,0,0,0,1,1,9.14863490083731
0,0,50,0,1,1,9.4074629563853
0,0,100,0,1,1,8.23076591675166
20,100,100,,0,1,10.2268704563336
75,,75,85,0,1,9.40976584817903
50,75,70,0,1,1,9.72668715320771
0,0,90,10,1,1,7.61785448508307
25,50,25,0,0,1,8.46268113358448
60,,,100,0,1,9.47281742190419
0,,,,1,1,9.56410535660448
0,0,,0,0,1,9.63058125081026
75,100,100,95,1,1,8.67000012819574
50,1,90,5,1,1,8.80190471636698
0,100,75,,0,1,9.40506766484587
10,,,,0,0,10.3352633783319
100,100,100,100,1,1,10.5722665868417
100,25,0,0,0,1,9.54803292300384
1,10,0,0,0,1,9.58958975731069
95,100,100,100,1,0,10.1978738983753
0,,,0,0,0,10.6753402352334
0,0,0,50,1,1,10.2252722763963
90,99,0,0,1,0,10.4580418302534
20,90,85,10,1,0,9.81203933086321
99,50,50,90,0,0,9.74217679753484
85,,90,90,0,0,10.6175770054423
100,50,95,75,1,0,10.3206606102667
100,,100,25,0,0,9.8306724893522
95,75,75,75,1,0,9.95044540732626
75,0,50,50,1,0,10.504821463604
75,50,50,50,1,0,10.2334045760986
100,0,0,100,0,0,9.37317256182643
90,25,25,25,0,0,10.3742983194075
100,100,100,100,1,1,10.2655047298697
100,100,96,99,1,0,9.84994928703596
90,100,60,,0,0,10.1758988493808
75,10,20,,0,0,11.3857839017763
50,,,100,1,0,9.95397868644089
100,,,100,1,0,10.5191003659508
0,60,,,0,1,10.0480478876474
90,,90,70,0,1,7.33413353772049
35,,100,65,0,1,9.97568500749059
0,0,,0,1,1,8.32985831301223
10,0,100,99,0,1,10.058629574015
0,99,0,0,1,1,9.15308903706837
0,,100,,1,1,9.00920804040936
50,100,99,100,1,1,8.95547834115898
0,50,50,,1,1,9.28602493345387
0,0,,100,1,1,8.75822115689267
0,0,0,0,1,1,9.23365089008344
,,60,,1,0,10.1552806336196
75,75,,75,1,0,9.47958614178213
0,100,50,1,0,0,7.93010861409977
0,90,,,1,0,8.79358860052287
90,100,95,99,0,1,10.0835488786236
100,100,100,100,1,0,9.46391873591549
1,,,,0,0,9.67624555401738
50,100,,,0,0,8.57797851428149
65,99,50,,0,0,10.384364463718
80,50,80,75,0,0,10.7709615131006
100,90,50,100,1,1,10.1375722167359
50,60,,,0,0,10.8710103675767
75,25,80,85,1,0,10.4410235850301
100,0,100,40,0,0,8.64487855833191
85,99,98,100,1,0,10.1936426952469
30,95,0,0,1,1,8.24903813511326
95,95,98,95,1,0,10.4954992177101
99,95,99,99,1,0,9.26516661483177
75,10,50,60,0,0,10.5948643760911
90,90,90,85,1,0,10.0295881858447
50,0,100,100,0,1,8.99366176497048
0,0,0,0,0,1,9.29804850649094
70,0,100,5,0,1,10.7918200466141
0,0,75,100,1,1,9.61690450595848
95,100,100,99,1,1,9.38939465906175
90,100,75,25,0,0,10.5519915714125
95,99,95,99,0,0,9.78554735569284
0,0,0,99,0,0,9.86562265040379
1,100,,,1,0,9.49137096259184
98,90,100,100,1,0,9.3852788309711
95,70,90,50,1,0,10.2586936199632
90,50,50,50,0,0,10.4691397540108
50,,,,0,0,10.1226300378153
90,65,,100,0,0,10.6365180813717
55,95,85,85,1,0,8.40102494870146
99,,,,1,0,9.98073978357709
100,90,98,95,0,0,10.3215697012351
90,50,40,50,0,0,9.41042638236195
5,10,25,50,0,0,8.04497247972546
0,99,100,100,1,0,10.1971630224876
50,100,50,100,1,0,10.3721349329855
50,80,75,99,1,0,10.6264151405354
95,99,1,99,1,0,9.71630152454701
0,45,20,50,0,0,10.5806258163667
0,100,70,0,1,0,10.3472147909049
75,100,50,99,1,0,10.0621268273349
10,80,10,50,0,0,9.86540589890169
0,100,99,100,1,0,9.92537558235538
80,100,100,100,1,1,9.69859357536468
,0,20,50,1,1,9.86082424103761
100,99,95,50,1,0,10.1958376923819
95,89,95,99,0,0,10.5265534667821
0,0,99,0,1,0,9.52056651833568
90,95,99,100,0,1,9.94876415911131
4,0,0,0,0,0,10.3529442119694
99,100,100,100,0,0,9.77705814763288
50,75,75,50,1,0,10.6931887523763
0,0,50,50,0,0,10.7887438212822
75,100,99,100,0,0,10.3515346900518
100,99,0,100,0,0,10.2176187952115
75,75,90,90,0,0,9.83266310193503
100,100,100,100,1,0,9.7441375256462
50,40,85,75,1,0,10.2680642043618
97,100,80,95,0,0,11.3998577259276
,,,100,0,0,11.1971634235268
75,100,0,0,1,0,9.85684055873994
60,100,90,50,0,0,8.89733890104103
75,75,100,100,0,0,9.98042046795131
10,75,30,0,0,0,7.71108624916066
100,100,100,100,1,0,9.75203705213468
0,100,99,,0,0,9.59537441679169
0,0,0,99,1,0,10.114792264606
80,1,69,75,0,0,9.54315281769058
90,100,100,100,1,0,8.85687700685881
50,50,0,10,0,0,9.51297205946396
75,88,98,85,0,0,9.98340712118362
100,50,80,96,0,0,9.41793516105833
95,98,98,85,1,0,10.0725607662586
60,100,100,,1,0,10.3979698103139
0,0,60,0,0,0,10.4548167401512
100,30,50,100,0,1,10.2391855606283
75,75,90,65,0,1,9.40697408460644
65,75,100,70,0,0,11.4222008629762
100,100,100,0,1,1,10.0500871173348
99,100,99,89,1,0,10.0804018939079
85,85,75,80,0,0,8.93110485543762
90,99,99,99,1,1,10.401960138612
35,98,15,0,0,0,10.5345452950124
50,75,75,50,0,0,9.93535334598771
100,100,100,0,0,0,10.78858777587
0,0,50,0,1,0,9.65468342984662
90,100,85,95,0,0,10.3522273858505
100,,,,0,0,10.1161709259158
50,,,,1,0,8.10769173108645
0,0,100,0,0,0,10.4650931091138
85,99,90,99,0,0,10.1180434659778
98,50,50,100,1,0,10.3332222912783
100,0,100,80,0,0,9.93023283753294
50,0,,60,0,1,9.17288901115739
40,0,100,0,1,1,7.58209980865094
100,9,0,100,0,1,8.9791814103188
50,100,100,100,1,1,10.3285782672288
100,1,25,0,1,1,9.07093130141053
50,0,0,0,0,1,9.53629619157242
50,0,0,33,0,1,10.1284644680012
0,0,5,100,1,1,7.61479428783967
1,0,0,100,0,1,9.00335562672092
100,100,100,100,0,1,8.84456016282685
100,0,50,0,1,1,7.55968271057334
100,0,50,100,0,1,9.14353574585128
60,90,50,10,0,1,5.24998376724566
3,100,0,100,0,1,10.0139580346077
0,0,0,,1,1,9.20657561530302
0,0,50,0,0,1,9.39028637729456
99,99,99,100,0,1,10.6290186453752
3,0,0,,0,1,5.90375501129545
0,0,100,0,1,1,7.35408353126627
70,75,,,0,1,10.289708300393
10,,0,0,0,1,8.24891763769784
25,,,,1,1,10.5145731757665
100,99,99,99,0,1,9.47469050726841
0,50,100,100,1,1,10.1770999481202
90,100,90,100,0,1,9.47369349381628
90,100,100,90,1,1,9.01521655379768
100,100,99,100,0,0,10.2772765609864
0,0,100,100,1,0,9.30235344388237
99,,,100,0,0,9.59852010874893
98,99,90,99,0,0,9.71094271817158
100,98,80,60,0,0,10.1985724564914
99,100,100,100,0,0,9.69659039088517
80,20,75,65,0,0,9.18731313275318
65,50,75,35,0,0,10.8624679121807
0,0,100,100,0,0,9.55192770666541
100,100,100,100,0,0,9.73480726962573
0,100,75,75,1,0,9.61269192195642
99,100,,100,0,0,10.0287403208248
80,99,78,99,0,0,9.80406799205326
0,70,50,,1,0,10.0605116994781
50,,,,1,0,8.40401638165343
100,,100,70,1,0,9.04483039343805
90,100,100,75,0,0,10.7714566981507
75,89,,,1,0,10.1245757320348
,,,0,1,0,7.94524025304863
99,95,90,100,0,0,9.28879910931096
50,99,50,99,1,0,8.55065122974673
99,90,90,99,1,0,8.74802244866142
97,90,100,100,0,0,9.62175597262939
95,50,80,90,0,0,10.3640284355457
80,90,40,80,0,1,8.01977763321654
100,10,25,0,1,0,8.1255908166062
50,60,90,80,1,0,9.81712052518205
0,,,,0,0,10.4244577733762
100,,,,1,0,8.93083282402623
100,90,50,100,1,0,9.00767630971555
36,70,50,50,1,0,8.48228290905755
99,50,50,20,0,0,10.4300389638315
100,100,0,6,0,0,8.85001968488326
0,0,0,50,0,0,10.7471338995982
90,100,100,90,0,0,9.66557669385415
100,90,90,90,0,0,9.77491057055608
100,0,0,0,0,0,10.009406573341
0,100,100,100,1,0,10.524557513693
99,50,90,90,1,0,8.13825872851218
100,100,99,100,0,0,9.54002313561933
2,99,50,50,1,0,10.7165159304545
80,100,100,100,1,0,10.2296690062701
75,65,90,100,0,0,10.1937935572705
1,100,100,100,1,0,10.5349968848206
100,,,,0,0,10.2781601784955
0,0,50,,0,0,10.4293141573301
75,90,100,90,1,0,10.0867928970899
50,50,100,0,1,0,8.98246991966149
100,90,0,0,1,0,10.8937970512341
100,50,100,25,0,0,10.6441131314729
75,80,95,75,0,0,10.3367805436326
20,25,30,50,0,0,10.65782595578
50,90,,,0,1,9.57544306134199
85,100,95,99,0,0,9.72191475138474
50,100,90,95,1,0,10.6892999610363
99,100,99,99,0,0,9.69002444900994
85,50,97,80,0,0,10.3569812916038
75,92,100,99,1,0,9.01180203254583
100,75,100,100,0,0,9.38267420115195
30,75,90,50,0,0,9.84239077598379
99,99,0,50,0,0,9.21643637148248
0,,,,0,0,9.10066346204291
50,30,90,100,1,0,10.0765316187159
90,80,50,70,0,0,9.88609552443231
0,98,0,100,1,0,9.33305082278366
10,100,99,75,0,0,10.3019740575127
73,100,100,100,0,0,8.94435015365385
0,85,80,90,1,0,8.90796424202947
75,,90,100,1,1,9.28123231253983
100,0,,100,0,0,10.2254989816355
0,0,,0,0,1,8.93265925940242
75,75,90,99,0,0,10.2209944703504
50,10,0,0,0,0,10.0111154865159
99,0,90,90,0,0,9.29947150413038
100,,,,1,0,10.5229441005089
0,,,,1,0,10.10849615868
10,10,1,0,0,0,11.1977348991092
25,50,10,10,0,0,10.5435830380958
0,75,80,75,1,0,10.4203810013408
99,100,,79,1,0,8.90306466149631
40,95,50,100,1,0,9.05061087593743
70,,20,50,1,0,10.1037826442279
10,50,85,85,0,0,9.89629075105747
0,0,0,100,1,0,10.6100564219923
0,75,0,0,1,0,10.1840042874973
50,100,100,100,1,0,9.41766123999471
0,40,60,100,1,0,10.5896029870356
50,100,98,90,1,0,10.245247524895
0,0,50,50,1,0,10.7020896690371
100,100,0,0,1,0,8.92056301675823
95,100,100,50,0,0,10.3183745795873
90,50,50,75,1,0,9.81381881192253
3,0,0,0,0,0,10.0345122804434
99,100,50,0,0,0,9.15866777598612
90,80,80,70,1,0,9.65997916022971
90,100,100,100,0,1,9.83878914784164
10,100,100,,1,1,8.68126267065181
80,50,65,96,1,1,9.90574393284235
0,89,10,50,0,0,10.7500272632849
0,0,0,,1,0,9.09771959773005
0,100,50,0,1,1,8.25984036611288
75,1,0,0,1,1,9.6722211887441
100,75,100,40,1,0,10.7652246277375
95,99,100,99,1,0,8.20835230978712
85,50,80,80,0,0,9.73138131511985
95,100,100,,1,0,7.61801819823071
0,,,,1,0,9.5431164083919
90,100,100,100,0,0,10.4733821374275
90,80,100,100,0,0,10.5011719124173
75,100,99,90,1,0,10.8563945562098
80,,,70,1,0,9.92310377111987
100,,75,,0,0,10.76592479458
50,,,,1,0,9.39818550089143
50,0,25,50,0,0,10.1091419850193
0,0,0,10,0,0,9.75934876499592
50,30,25,25,0,0,10.3656098620556
99,0,85,0,1,0,9.96094550115647
45,,100,100,1,1,10.0727367598627
1,,,,0,1,7.77978705253037
100,100,100,100,1,0,10.0650588084432
50,100,100,100,0,0,10.9763819048525
80,85,95,50,0,0,9.88191446950477
100,100,0,0,1,1,7.44159370435355
0,100,75,50,0,1,10.0972513049491
100,85,100,100,0,1,8.90087321139606
0,100,76,0,0,1,9.81511561409607
0,0,0,,1,1,9.95793459450193
50,,,50,1,1,9.94755337519346
0,0,,0,1,1,10.4825686475975
100,99,0,0,1,1,10.0624244295631
90,100,0,,1,1,10.1959429196617
100,99,75,0,0,1,9.69401302787185
,0,80,80,0,1,10.4488449494041
50,90,90,50,0,0,9.76795808221549
10,0,100,100,1,0,9.41102825130777
,,,,0,1,10.2033957439794
95,0,100,0,0,0,10.3989648015254
0,,99,0,0,1,9.00603831649006
100,0,100,0,0,1,11.3162285189338
5,99,,75,0,0,10.0506347958061
100,75,50,75,1,1,10.025056407643
100,100,100,50,1,0,9.36310450731843
100,100,99,100,1,0,8.45895553231592
90,,,,0,0,11.0775371905628
90,,,,1,0,10.6126985725199
25,90,50,50,0,0,10.3048778009988
0,0,50,50,0,0,9.64924406282369
100,75,99,0,1,0,10.0317388648301
85,95,80,80,0,0,10.0878517880356
0,90,0,100,0,0,10.3265955011376
25,0,99,0,0,0,10.1928037869226
0,0,100,100,1,0,8.99394088794876
50,0,60,100,1,0,10.4800198159242
50,50,100,,0,0,10.8844431403462
0,0,0,54,0,0,9.18298552634346
65,0,50,100,0,0,9.98653988350646
99,98,0,1,1,0,8.93592415209042
0,99,0,3,1,0,8.96418319369604
100,,80,0,1,1,9.01517928023373
5,10,100,50,1,1,8.9952785407381
5,5,6,0,1,1,9.71516632659756
100,,0,,1,0,9.65411801909981
100,25,32,50,0,0,9.944546629105
50,,100,,1,1,9.06547336779446
75,90,100,0,1,1,8.04673487669194
0,0,100,0,1,1,8.52310898672715
0,0,100,0,0,1,8.59272191359669
50,0,34,50,0,1,9.31678619895768
0,0,0,100,0,1,8.87382898774602
56,90,6,99,0,1,8.43123203343766
10,0,100,0,1,1,8.24591223472345
,50,99,50,1,1,8.36175090584787
90,99,50,50,0,1,7.45469757981461
85,,5,50,0,1,7.85800053552468
100,100,0,95,0,0,9.4758518710927
100,,,,1,0,10.2936267422286
95,,,,0,0,10.105778858565
50,35,20,,0,0,11.0682752809264
99,75,95,90,0,0,9.53283562665388
50,,50,75,0,0,10.3242999017456
20,,,,0,0,9.45805273337955
50,,,,0,0,10.11748085925
